CrossName,Gender,Born,Assay.Date,Time,Notes
Z2,Male,11/29/2013,12/3/2013,14.79,
Z2,Male,11/29/2013,12/3/2013,1.5,
Z2,Male,11/29/2013,12/3/2013,2.59,
Z2,Male,11/29/2013,12/3/2013,3.13,
Z2,Male,11/29/2013,12/3/2013,3.49,
Z2,Male,11/29/2013,12/3/2013,3.91,
Z2,Male,11/29/2013,12/3/2013,4.46,
Z2,Male,11/29/2013,12/3/2013,4.81,
Z2,Male,11/29/2013,12/3/2013,6.15,
Z2,Male,11/29/2013,12/3/2013,6.98,
Z2,Male,11/29/2013,12/3/2013,11.7,
Z2,Male,11/29/2013,12/3/2013,1.64,
Z2,Male,11/29/2013,12/3/2013,2.27,
Z2,Male,11/29/2013,12/3/2013,2.51,
Z2,Male,11/29/2013,12/3/2013,2.96,
Z2,Male,11/29/2013,12/3/2013,3.38,
Z2,Male,11/29/2013,12/3/2013,3.67,
Z2,Male,11/29/2013,12/3/2013,3.87,
Z2,Male,11/29/2013,12/3/2013,4.15,
Z2,Male,11/29/2013,12/3/2013,4.39,
Z2,Male,11/29/2013,12/3/2013,4.78,
Y2,Female,11/29/2013,12/3/2013,3.9,
Y2,Female,11/29/2013,12/3/2013,4.57,
Y2,Female,11/29/2013,12/3/2013,7.87,
Y2,Female,11/29/2013,12/3/2013,12.92,
Y2,Female,11/29/2013,12/3/2013,15.84,
Y2,Female,11/29/2013,12/3/2013,17.17,
Y2,Female,11/29/2013,12/3/2013,18.54,
Y2,Female,11/29/2013,12/3/2013,37.4,
Y2,Female,11/29/2013,12/3/2013,51.9,
Y2,Female,11/29/2013,12/3/2013,12.3,
2B,Male,11/14/2013,12/11/2013,0.92,
2B,Male,11/14/2013,12/11/2013,1.86,
2B,Male,11/14/2013,12/11/2013,2.66,
2B,Male,11/14/2013,12/11/2013,2.98,
2B,Male,11/14/2013,12/11/2013,3.8,
2B,Male,11/14/2013,12/11/2013,5.13,
2B,Male,11/14/2013,12/11/2013,10.56,
2C,Male,11/14/2013,12/11/2013,3.1,
2C,Male,11/14/2013,12/11/2013,3.35,
2C,Male,11/14/2013,12/11/2013,6.31,
2C,Male,11/14/2013,12/11/2013,8.09,
2C,Male,11/14/2013,12/11/2013,9.93,
2C,Male,11/14/2013,12/11/2013,12.63,
2E,Female,11/14/2013,12/11/2013,2.04,
2E,Female,11/14/2013,12/11/2013,3.09,
2E,Female,11/14/2013,12/11/2013,4.91,
2E,Female,11/14/2013,12/11/2013,14.16,
2E,Female,11/14/2013,12/11/2013,1.93,
2E,Female,11/14/2013,12/11/2013,5.11,
2F,Female,11/14/2013,12/11/2013,2,
2F,Female,11/14/2013,12/11/2013,4.25,
2F,Female,11/14/2013,12/11/2013,4.66,
2F,Female,11/14/2013,12/11/2013,6.14,
2F,Female,11/14/2013,12/11/2013,8.29,
2C,Female,11/14/2013,12/11/2013,2.74,
2C,Female,11/14/2013,12/11/2013,3.84,
2C,Female,11/14/2013,12/11/2013,4.99,
2C,Female,11/14/2013,12/11/2013,6.03,
2C,Female,11/14/2013,12/11/2013,6.76,
2C,Female,11/14/2013,12/11/2013,7.8,
2C,Female,11/14/2013,12/11/2013,18.92,
2C,Female,11/14/2013,12/11/2013,29.1,
2F,Male,11/14/2013,12/11/2013,1.51,
2F,Male,11/14/2013,12/11/2013,3.84,
2F,Male,11/14/2013,12/11/2013,4.41,
2F,Male,11/14/2013,12/11/2013,4.69,
2F,Male,11/14/2013,12/11/2013,6.05,
2F,Male,11/14/2013,12/11/2013,6.26,
2F,Male,11/14/2013,12/11/2013,6.68,
2F,Male,11/14/2013,12/11/2013,6.95,
2F,Male,11/14/2013,12/11/2013,8.34,
2F,Male,11/14/2013,12/11/2013,14.75,
2D,Female,11/14/2013,12/11/2013,2.07,
2D,Female,11/14/2013,12/11/2013,3.96,
2D,Female,11/14/2013,12/11/2013,4.37,
2D,Female,11/14/2013,12/11/2013,5.12,
2D,Female,11/14/2013,12/11/2013,5.57,
2D,Female,11/14/2013,12/11/2013,6.1,
2D,Female,11/14/2013,12/11/2013,6.57,
2D,Female,11/14/2013,12/11/2013,9.36,
2F,Male,11/14/2013,12/11/2013,1.09,
2F,Male,11/14/2013,12/11/2013,1.65,
2F,Male,11/14/2013,12/11/2013,2.33,
2F,Male,11/14/2013,12/11/2013,3,
2F,Male,11/14/2013,12/11/2013,3.42,
2F,Male,11/14/2013,12/11/2013,3.69,
2F,Male,11/14/2013,12/11/2013,4.04,
2F,Male,11/14/2013,12/11/2013,4.31,
2F,Male,11/14/2013,12/11/2013,5.4,
2F,Male,11/14/2013,12/11/2013,6.62,
2F,Male,11/14/2013,12/11/2013,1.1,
2F,Male,11/14/2013,12/11/2013,2.79,
2F,Male,11/14/2013,12/11/2013,3.21,
2F,Male,11/14/2013,12/11/2013,6.57,
2F,Male,11/14/2013,12/11/2013,17.46,
2F,Male,11/14/2013,12/11/2013,17.77,
2D,Female,11/14/2013,12/11/2013,3.43,
2D,Female,11/14/2013,12/11/2013,4.26,
2D,Female,11/14/2013,12/11/2013,6.3,
2D,Female,11/14/2013,12/11/2013,6.72,
2D,Female,11/14/2013,12/11/2013,7,
2D,Female,11/14/2013,12/11/2013,7.72,
2D,Female,11/14/2013,12/11/2013,9.84,
2D,Female,11/14/2013,12/11/2013,11.58,
2D,Female,11/14/2013,12/11/2013,11.88,
2D,Male,11/14/2013,12/11/2013,1.39,
2D,Male,11/14/2013,12/11/2013,3.58,
2D,Male,11/14/2013,12/11/2013,4.64,
2D,Male,11/14/2013,12/11/2013,7.79,
2D,Male,11/14/2013,12/11/2013,16.12,
2D,Male,11/14/2013,12/11/2013,35.62,
2F,Male,11/14/2013,12/11/2013,1.4,
2F,Male,11/14/2013,12/11/2013,5.56,
2F,Male,11/14/2013,12/11/2013,7.8,
2F,Male,11/14/2013,12/11/2013,10.52,
2F,Male,11/14/2013,12/11/2013,12.07,
2F,Male,11/14/2013,12/11/2013,12.27,
2F,Male,11/14/2013,12/11/2013,14.42,
2F,Male,11/14/2013,12/11/2013,17.51,
2F,Male,11/14/2013,12/11/2013,25.46,
2F,Male,11/14/2013,12/11/2013,38.49,
2F,Female,11/14/2013,12/11/2013,0.92,
2F,Female,11/14/2013,12/11/2013,2.63,
2F,Female,11/14/2013,12/11/2013,3.77,
2F,Female,11/14/2013,12/11/2013,5.95,
2F,Female,11/14/2013,12/11/2013,6.69,
2F,Female,11/14/2013,12/11/2013,8.94,
2F,Female,11/14/2013,12/11/2013,11.22,
2F,Female,11/14/2013,12/11/2013,11.81,
2F,Female,11/14/2013,12/11/2013,17.15,
2F,Female,11/14/2013,12/11/2013,27.08,
2F,Female,11/14/2013,12/11/2013,0.96,
2F,Female,11/14/2013,12/11/2013,2.27,
2F,Female,11/14/2013,12/11/2013,2.62,
2F,Female,11/14/2013,12/11/2013,2.97,
2F,Female,11/14/2013,12/11/2013,3.25,
2F,Female,11/14/2013,12/11/2013,11.22,
2F,Female,11/14/2013,12/11/2013,3.58,
2F,Female,11/14/2013,12/11/2013,3.88,
2F,Female,11/14/2013,12/11/2013,4.1,
2F,Female,11/14/2013,12/11/2013,4.94,
2F,Female,11/14/2013,12/11/2013,5.82,
2F,Female,11/14/2013,12/11/2013,6.06,
2F,Female,11/14/2013,12/11/2013,8.03,
2F,Female,11/14/2013,12/11/2013,15.33,
2F,Female,11/14/2013,12/11/2013,20.86,
2F,Female,11/14/2013,12/11/2013,21.12,
2C,Female,11/14/2013,12/11/2013,2.16,
2C,Female,11/14/2013,12/11/2013,3.64,
2C,Female,11/14/2013,12/11/2013,3.86,
2C,Female,11/14/2013,12/11/2013,5.45,
2C,Female,11/14/2013,12/11/2013,5.68,
2C,Female,11/14/2013,12/11/2013,6.3,
2C,Female,11/14/2013,12/11/2013,7.19,
2C,Female,11/14/2013,12/11/2013,8.01,
2C,Female,11/14/2013,12/11/2013,12.87,
2C,Female,11/14/2013,12/11/2013,14.81,
2C,Female,11/14/2013,12/11/2013,2.39,
2C,Female,11/14/2013,12/11/2013,3.24,
2C,Female,11/14/2013,12/11/2013,3.53,
2C,Female,11/14/2013,12/11/2013,8.08,
2C,Female,11/14/2013,12/11/2013,8.77,
2C,Female,11/14/2013,12/11/2013,11.84,
2C,Female,11/14/2013,12/11/2013,12.04,
2C,Female,11/14/2013,12/11/2013,13.04,
2C,Female,11/14/2013,12/11/2013,19.15,
2D,Male,11/14/2013,12/11/2013,3.41,
2D,Male,11/14/2013,12/11/2013,4.88,
2D,Male,11/14/2013,12/11/2013,5.56,
2D,Male,11/14/2013,12/11/2013,5.81,
2D,Male,11/14/2013,12/11/2013,6.13,
2D,Male,11/14/2013,12/11/2013,10.46,
2D,Male,11/14/2013,12/11/2013,10.84,
2D,Male,11/14/2013,12/11/2013,14.26,
2D,Male,11/14/2013,12/11/2013,300,x
2D,Male,11/14/2013,12/11/2013,300,x
2D,Male,11/14/2013,12/11/2013,2.45,
2D,Male,11/14/2013,12/11/2013,2.69,
2D,Male,11/14/2013,12/11/2013,3.88,
2D,Male,11/14/2013,12/11/2013,4.44,
2D,Male,11/14/2013,12/11/2013,5,
2D,Male,11/14/2013,12/11/2013,5.61,
2D,Male,11/14/2013,12/11/2013,6.57,
2D,Male,11/14/2013,12/11/2013,8.7,
2D,Male,11/14/2013,12/11/2013,9.61,
2D,Male,11/14/2013,12/11/2013,3.76,
2D,Male,11/14/2013,12/11/2013,6.07,
2D,Male,11/14/2013,12/11/2013,6.74,
2D,Male,11/14/2013,12/11/2013,7.37,
2D,Male,11/14/2013,12/11/2013,7.92,
2D,Male,11/14/2013,12/11/2013,8.79,
2D,Male,11/14/2013,12/11/2013,9.78,
2D,Male,11/14/2013,12/11/2013,12.31,
2D,Male,11/14/2013,12/11/2013,12.62,
2D,Male,11/14/2013,12/11/2013,17.25,
2B,Female,11/14/2013,12/11/2013,3.63,
2B,Female,11/14/2013,12/11/2013,8.58,
2B,Female,11/14/2013,12/11/2013,10.98,
2B,Female,11/14/2013,12/11/2013,13.24,
2B,Female,11/14/2013,12/11/2013,14.08,
2B,Female,11/14/2013,12/11/2013,15.67,
2B,Female,11/14/2013,12/11/2013,161.39,
2C,Male,11/14/2013,12/11/2013,8.02,
2C,Male,11/14/2013,12/11/2013,8.26,
2C,Male,11/14/2013,12/11/2013,8.76,
2C,Male,11/14/2013,12/11/2013,9.53,
2C,Male,11/14/2013,12/11/2013,10.97,
2C,Male,11/14/2013,12/11/2013,12.54,
2C,Male,11/14/2013,12/11/2013,15.27,
2C,Male,11/14/2013,12/11/2013,20.69,
2C,Male,11/14/2013,12/11/2013,21.99,
2C,Male,11/14/2013,12/11/2013,39.35,
2C,Male,11/14/2013,12/11/2013,4.31,
2C,Male,11/14/2013,12/11/2013,5.15,
2C,Male,11/14/2013,12/11/2013,7.26,
2C,Male,11/14/2013,12/11/2013,11.11,
2C,Male,11/14/2013,12/11/2013,13.55,
2C,Male,11/14/2013,12/11/2013,14.59,
2C,Male,11/14/2013,12/11/2013,20.8,
2C,Male,11/14/2013,12/11/2013,28.67,
2C,Male,11/14/2013,12/11/2013,30.32,
2C,Male,11/14/2013,12/11/2013,37.57,
2C,Male,11/14/2013,12/11/2013,3.18,
2C,Male,11/14/2013,12/11/2013,4.86,
2C,Male,11/14/2013,12/11/2013,6.64,
2C,Male,11/14/2013,12/11/2013,9.28,
2C,Male,11/14/2013,12/11/2013,10.8,
2C,Male,11/14/2013,12/11/2013,15.54,
2C,Male,11/14/2013,12/11/2013,15.97,
2C,Male,11/14/2013,12/11/2013,27.83,
2C,Male,11/14/2013,12/11/2013,32.06,
2C,Male,11/14/2013,12/11/2013,38.41,
2B,Female,11/14/2013,12/11/2013,7.96,
2B,Female,11/14/2013,12/11/2013,9.42,
2B,Female,11/14/2013,12/11/2013,10.38,
2B,Female,11/14/2013,12/11/2013,11.02,
2B,Female,11/14/2013,12/11/2013,11.26,
2B,Female,11/14/2013,12/11/2013,11.8,
2B,Female,11/14/2013,12/11/2013,18.7,
2B,Female,11/14/2013,12/11/2013,19.16,
2B,Female,11/14/2013,12/11/2013,41.33,
3AAA,Female,12/6/2013,12/11/2013,2.4,
3AAA,Female,12/6/2013,12/11/2013,4.04,
3AAA,Female,12/6/2013,12/11/2013,5.34,
3AAA,Female,12/6/2013,12/11/2013,5.71,
3AAA,Female,12/6/2013,12/11/2013,6.42,
3AAA,Female,12/6/2013,12/11/2013,7.85,
3AAA,Female,12/6/2013,12/11/2013,8.68,
3AAA,Female,12/6/2013,12/11/2013,2.76,
3AAA,Female,12/6/2013,12/11/2013,4.76,
3AAA,Female,12/6/2013,12/11/2013,8.06,
3AAA,Female,12/6/2013,12/11/2013,8.64,
3AAA,Female,12/6/2013,12/11/2013,17.42,
3AAA,Female,12/6/2013,12/11/2013,53.71,
3AAA,Female,12/6/2013,12/11/2013,84.27,
3AAA,Male,12/6/2013,12/11/2013,2.89,
3AAA,Male,12/6/2013,12/11/2013,3.47,
3AAA,Male,12/6/2013,12/11/2013,4.32,
3AAA,Male,12/6/2013,12/11/2013,4.86,
3AAA,Male,12/6/2013,12/11/2013,5.57,
3AAA,Male,12/6/2013,12/11/2013,5.77,
3AAA,Male,12/6/2013,12/11/2013,6.51,
3AAA,Male,12/6/2013,12/11/2013,8.71,
3AAA,Male,12/6/2013,12/11/2013,32.71,
2AAAA,Female,12/6/2013,12/11/2013,2.98,
2AAAA,Female,12/6/2013,12/11/2013,3.5,
2AAAA,Female,12/6/2013,12/11/2013,4.13,
2AAAA,Female,12/6/2013,12/11/2013,4.81,
2AAAA,Female,12/6/2013,12/11/2013,6.22,
2AAAA,Female,12/6/2013,12/11/2013,6.53,
2AAAA,Female,12/6/2013,12/11/2013,6.85,
2AAAA,Female,12/6/2013,12/11/2013,10.18,
2AAAA,Female,12/6/2013,12/11/2013,2.05,
2AAAA,Female,12/6/2013,12/11/2013,3.98,
2AAAA,Female,12/6/2013,12/11/2013,4.6,
2AAAA,Female,12/6/2013,12/11/2013,5.57,
2AAAA,Female,12/6/2013,12/11/2013,6.14,
2D,Male,11/14/2013,12/11/2013,1.45,
2D,Male,11/14/2013,12/11/2013,2.36,
2D,Male,11/14/2013,12/11/2013,3.15,
2D,Male,11/14/2013,12/11/2013,3.88,
2D,Male,11/14/2013,12/11/2013,4.68,
2D,Male,11/14/2013,12/11/2013,5.55,
2D,Female,11/14/2013,12/11/2013,1.41,
2D,Female,11/14/2013,12/11/2013,1.93,
2D,Female,11/14/2013,12/11/2013,3.03,
2D,Female,11/14/2013,12/11/2013,3.45,
2D,Female,11/14/2013,12/11/2013,3.98,
2D,Female,11/14/2013,12/11/2013,4.61,
2D,Female,11/14/2013,12/11/2013,6.45,
2D,Female,11/14/2013,12/11/2013,7.08,
2D,Female,11/14/2013,12/11/2013,3.45,
2D,Female,11/14/2013,12/11/2013,3.66,
2D,Female,11/14/2013,12/11/2013,4.63,
2D,Female,11/14/2013,12/11/2013,5.71,
2D,Female,11/14/2013,12/11/2013,6.81,
2D,Female,11/14/2013,12/11/2013,7.03,
2D,Female,11/14/2013,12/11/2013,7.41,
2D,Female,11/14/2013,12/11/2013,9.06,
2D,Female,11/14/2013,12/11/2013,10.5,
2D,Female,11/14/2013,12/11/2013,1.95,
2D,Female,11/14/2013,12/11/2013,3.56,
2D,Female,11/14/2013,12/11/2013,3.9,
2D,Female,11/14/2013,12/11/2013,4.31,
2D,Female,11/14/2013,12/11/2013,4.66,
2D,Female,11/14/2013,12/11/2013,5.93,
2E,Female,11/14/2013,12/11/2013,1.24,
2E,Female,11/14/2013,12/11/2013,1.88,
2E,Female,11/14/2013,12/11/2013,3.1,
2E,Female,11/14/2013,12/11/2013,3.91,
2E,Female,11/14/2013,12/11/2013,4.88,
2E,Female,11/14/2013,12/11/2013,7.79,
2E,Female,11/14/2013,12/11/2013,11.58,
2E,Female,11/14/2013,12/11/2013,8.15,
2E,Female,11/14/2013,12/11/2013,8.73,
2E,Female,11/14/2013,12/11/2013,12.68,
2E,Female,11/14/2013,12/11/2013,13.78,
2E,Female,11/14/2013,12/11/2013,15.73,
2E,Female,11/14/2013,12/11/2013,25.8,
2E,Female,11/14/2013,12/11/2013,27.24,
2E,Female,11/14/2013,12/11/2013,36.98,
2F,Female,11/14/2013,12/11/2013,0.9,
2F,Female,11/14/2013,12/11/2013,1.55,
2F,Female,11/14/2013,12/11/2013,2.78,
2F,Female,11/14/2013,12/11/2013,3.25,
2F,Female,11/14/2013,12/11/2013,3.76,
2F,Female,11/14/2013,12/11/2013,4.05,
2F,Female,11/14/2013,12/11/2013,6.41,
2F,Female,11/14/2013,12/11/2013,7.1,
2F,Female,11/14/2013,12/11/2013,0.75,
2F,Female,11/14/2013,12/11/2013,1.73,
2F,Female,11/14/2013,12/11/2013,2.83,
2F,Female,11/14/2013,12/11/2013,3.8,
2F,Female,11/14/2013,12/11/2013,4.36,
2F,Female,11/14/2013,12/11/2013,5.46,
2F,Female,11/14/2013,12/11/2013,7.22,
2F,Female,11/14/2013,12/11/2013,7.43,
2F,Male,11/14/2013,12/11/2013,0.98,
2F,Male,11/14/2013,12/11/2013,1.36,
2F,Male,11/14/2013,12/11/2013,1.78,
2F,Male,11/14/2013,12/11/2013,2.01,
2F,Male,11/14/2013,12/11/2013,2.61,
2F,Male,11/14/2013,12/11/2013,4.25,
2F,Male,11/14/2013,12/11/2013,1.29,
2F,Male,11/14/2013,12/11/2013,2.03,
2F,Male,11/14/2013,12/11/2013,2.43,
2F,Male,11/14/2013,12/11/2013,2.65,
2F,Male,11/14/2013,12/11/2013,3.19,
2F,Male,11/14/2013,12/11/2013,3.79,
2F,Male,11/14/2013,12/11/2013,4.21,
2F,Male,11/14/2013,12/11/2013,4.76,
2F,Male,11/14/2013,12/11/2013,6.79,
2F,Male,11/14/2013,12/11/2013,2.5,
2F,Male,11/14/2013,12/11/2013,2.66,
2F,Male,11/14/2013,12/11/2013,2.85,
2F,Male,11/14/2013,12/11/2013,3.23,
2F,Male,11/14/2013,12/11/2013,3.9,
2F,Male,11/14/2013,12/11/2013,4.46,
2F,Male,11/14/2013,12/11/2013,4.88,
2B,Female,11/14/2013,12/11/2013,3.05,
2B,Female,11/14/2013,12/11/2013,3.36,
2B,Female,11/14/2013,12/11/2013,3.65,
